NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;Si;;;89.1883;45.3020;32;3600.0962;2541;2;1.5331;34;0;12;32;0;31;0;2021;1;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;No;42.0621;1.68618;24.9452;16.4623;1275;421.4742;32629;14;3.6941;141;12;18;1268;7;1157;3;31387;14;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;No;40.4367;1.6993;23.7961;15.5585;1205;424.8571;32889;16;3.4995;143;12;17;1198;7;1104;3;31617;16;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;--;;;0.0000;0.0000;22;0.0000;415;0;3.7129;9;0;0;22;0;15;0;404;0;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;Si;;;76.4471;32.5608;23;3646.8139;2574;2;1.0816;35;0;12;23;0;22;0;2033;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;--;;;0.0000;0.0000;23;0.0000;423;0;3.6855;8;0;0;23;0;15;0;407;0;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;Si;;;77.8628;46.7177;33;3826.6064;2701;2;1.4493;36;0;12;33;0;31;0;2138;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;No;35.3402;1.64587;21.4720;14.2802;1106;429.9442;33281;18;3.1579;141;15;16;1097;9;1005;3;31902;18;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;No;31.8176;1.59293;19.9742;13.4280;1040;415.1217;32136;15;2.7802;146;14;17;1032;8;853;3;30774;15;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;--;;;0.0000;0.0000;22;0.0000;443;0;3.0374;8;1;0;22;0;13;0;428;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;Si;;;80.6942;38.2235;27;3618.5002;2555;1;1.2922;34;0;12;27;0;26;0;2012;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;Si;;;92.0197;36.8079;26;3243.3427;2290;1;1.4509;33;0;13;26;0;26;0;1792;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;No;26.2147;1.49729;17.5081;10.7941;836;367.3099;28442;6;2.5259;136;11;10;832;4;687;1;27232;6;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;--;;;0.0000;0.0000;16;0.0000;396;0;2.8947;6;1;0;16;0;11;0;380;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;--;;;0.0000;0.0000;24;0.0000;410;0;3.8363;6;1;0;24;0;15;0;391;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;Si;;;99.0982;45.3020;32;3236.2642;2286;0;1.8519;35;0;12;32;0;32;0;1728;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;No;23.4109;1.44475;16.2040;9.8644;764;367.4778;28455;6;2.3149;143;13;7;761;3;629;0;27166;6;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;No;20.7382;1.38343;14.9903;8.7540;678;358.4009;27749;9;2.2906;142;16;11;675;3;606;0;26447;9;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;--;;;0.0000;0.0000;22;0.0000;397;0;3.1746;8;1;0;22;0;12;0;378;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;Si;;;103.3452;45.3020;32;3297.1388;2329;0;1.8529;31;0;12;32;0;32;0;1727;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;--;;;0.0000;0.0000;22;0.0000;397;0;3.1830;8;1;0;22;0;12;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;Si;;;111.8394;43.8863;31;3244.7584;2292;0;1.8246;30;0;11;31;0;31;0;1699;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;No;19.3793;1.34371;14.4222;8.4829;657;356.3092;27585;11;2.1868;138;16;13;653;4;574;0;26237;11;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;No;17.91;1.27376;14.0607;8.2376;638;354.9922;27481;13;2.1800;129;14;14;634;4;568;0;26042;13;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;--;;;0.0000;0.0000;22;0.0000;383;0;3.3241;9;1;0;22;0;12;0;361;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;Si;;;111.8394;43.8863;31;3239.0956;2288;0;1.8203;34;0;14;31;0;31;0;1703;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;Si;;;120.3335;31.1451;22;3151.3229;2226;0;1.3035;36;0;13;22;0;21;0;1611;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;No;15.8072;1.20261;13.1440;7.1917;557;342.3518;26501;14;1.9140;121;11;15;553;4;479;1;25064;14;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;--;;;0.0000;0.0000;18;0.0000;364;0;2.3188;10;1;0;18;0;8;0;345;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;--;;;0.0000;0.0000;17;0.0000;367;0;2.3188;9;0;0;17;0;8;0;345;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;Si;;;118.9178;42.4706;30;3425.9665;2420;0;1.8454;35;0;12;30;0;32;0;1734;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;No;14.3321;1.18087;12.1369;6.5461;507;359.6921;27842;16;1.8708;123;14;17;501;6;490;1;26230;16;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;No;14.8661;1.15137;12.9116;6.7140;520;406.7550;31484;19;1.6881;137;18;20;511;9;499;1;29601;18;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;--;;;0.0000;0.0000;18;0.0000;408;0;2.3438;10;0;0;18;0;9;0;384;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;Si;;;135.9061;55.2118;39;4034.7126;2850;0;1.9847;34;0;12;39;0;39;0;1965;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;--;;;0.0000;0.0000;10;0.0000;404;0;1.0499;10;0;0;10;0;4;0;381;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;Si;;;135.9061;53.7961;38;4201.7639;2967;1;1.9529;36;1;13;38;0;39;0;1996;1;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;No;13.9283;1.10301;12.6275;6.3396;491;408.9628;31653;21;1.5339;132;16;20;482;9;456;1;29774;20;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;No;13.3325;1.06016;12.5759;6.2363;483;423.4626;32778;19;1.4472;122;14;22;473;10;445;1;30800;18;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;--;;;0.0000;0.0000;10;0.0000;442;0;0.7177;6;0;0;10;0;3;0;418;0;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;Si;;;168.4669;58.0432;41;4265.4699;3012;1;2.0408;35;2;17;41;0;42;0;2057;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;--;;;0.0000;0.0000;9;0.0000;443;0;0.7143;6;0;0;9;0;3;0;420;0;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;Si;;;188.2865;67.9530;48;4322.0974;3052;1;2.3866;37;2;20;48;0;50;0;2094;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;No;12.8258;1.03045;12.4468;5.9393;460;423.0365;32744;20;1.3855;126;15;27;450;10;425;2;30800;19;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;--;;;0.0000;0.0000;9;0.0000;442;0;0.7160;5;0;0;9;0;3;0;419;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;Si;;;195.3650;67.9530;48;4348.9955;3071;1;2.3866;33;2;20;48;0;50;0;2094;1;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;No;12.0761;0.961241;12.5630;5.8231;451;424.8441;32887;17;1.3084;127;15;26;441;10;403;2;30937;16;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;No;11.94;0.879871;13.5701;5.9522;461;441.4227;34174;14;1.2996;135;19;26;451;10;415;1;31997;13;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;--;;;0.0000;0.0000;9;0.0000;488;0;1.2987;4;0;0;9;0;6;0;462;0;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;Si;;;215.1846;89.1883;63;4864.3062;3435;1;2.9596;30;2;20;63;0;66;0;2229;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;--;;;0.0000;0.0000;11;0.0000;513;0;1.8443;4;0;0;11;0;9;0;488;0;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;Si;;;237.8356;76.4471;54;4943.5848;3491;1;2.4501;31;3;24;54;0;54;0;2203;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;No;11.3281;0.819192;13.8283;5.5907;433;448.8081;34745;15;1.2077;128;19;24;423;10;392;1;32528;14;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;No;11.6613;0.801388;14.5514;6.1975;480;461.0483;35696;12;1.3715;116;17;25;473;7;456;1;33309;12;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;--;;;0.0000;0.0000;12;0.0000;526;0;1.7964;5;0;0;11;1;9;0;501;0;0;0
CATALUNYA;GLOBAL;2020-06-10;2020-06-16;Si;;;233.5886;80.6942;57;5116.2988;3613;1;2.5721;37;4;25;57;0;58;0;2254;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;--;;;0.0000;0.0000;12;0.0000;514;0;1.8443;4;0;0;11;1;9;0;488;0;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;Si;;;243.4984;82.1099;58;5465.9739;3860;1;2.7990;36;3;22;58;0;66;0;2357;1;0;0
CATALUNYA;GLOBAL;2020-06-09;2020-06-15;No;11.7256;0.789006;14.8612;6.2879;487;462.7139;35828;9;1.3754;119;18;27;480;7;458;1;33364;9;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;--;;;0.0000;0.0000;12;0.0000;513;0;1.8405;5;0;0;11;1;9;0;489;0;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;Si;;;247.7455;110.4237;78;5754.7744;4064;1;3.0794;39;2;20;78;0;76;0;2467;1;0;0
CATALUNYA;GLOBAL;2020-06-08;2020-06-14;No;11.7884;0.805124;14.6417;6.3396;491;466.5874;36128;9;1.3434;129;20;32;485;6;450;2;33637;9;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;No;12.975;0.865557;14.9903;6.5074;504;472.6301;36598;7;1.3682;131;25;31;498;6;464;2;34053;7;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;--;;;0.0000;0.0000;12;0.0000;530;0;1.7822;6;0;0;11;1;9;0;505;0;0;0
CATALUNYA;GLOBAL;2020-06-07;2020-06-13;Si;;;242.0827;120.3335;85;5863.7824;4141;1;3.2582;38;2;19;85;0;81;0;2485;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;--;;;0.0000;0.0000;14;0.0000;551;0;2.0833;6;0;0;13;1;11;0;528;0;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;Si;;;267.5651;127.4119;90;6073.3043;4289;1;3.4158;38;2;21;90;0;87;0;2546;1;0;0
CATALUNYA;GLOBAL;2020-06-06;2020-06-12;No;14.713;0.937104;15.7005;6.7398;522;483.3984;37434;5;1.4175;138;31;34;516;6;492;2;34846;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;No;16.0965;0.970168;16.5914;7.6178;590;496.3875;38440;5;1.6026;149;27;34;585;5;571;2;35749;5;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;--;;;0.0000;0.0000;15;0.0000;622;0;1.8303;7;0;1;14;1;11;0;601;0;0;0
CATALUNYA;GLOBAL;2020-06-05;2020-06-11;Si;;;294.4632;125.9962;89;6367.7676;4497;1;3.2258;44;2;24;89;0;88;0;2727;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;--;;;0.0000;0.0000;13;0.0000;674;0;1.2308;11;1;1;12;1;8;0;650;0;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;Si;;;331.2711;161.3885;114;6854.7645;4841;1;3.2838;44;1;25;114;0;95;0;2892;1;0;0
CATALUNYA;GLOBAL;2020-06-04;2020-06-10;No;17.1723;0.97865;17.5469;8.2376;638;508.8472;39404;6;1.6983;152;29;35;633;5;617;3;36502;6;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;--;;;0.0000;0.0000;12;0.0000;690;0;1.2012;12;1;1;12;0;8;0;666;0;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;Si;;;331.2711;152.8943;108;6884.4939;4862;1;3.2269;40;0;36;108;0;93;0;2881;1;0;0
CATALUNYA;GLOBAL;2020-06-03;2020-06-09;No;17.4808;0.966367;18.0891;8.3538;647;518.5438;40148;13;1.6800;165;27;35;640;7;621;3;37129;13;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;No;18.0699;0.945614;19.1092;8.5733;664;512.0622;39631;28;1.7110;172;26;35;657;7;624;3;36620;26;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;--;;;0.0000;0.0000;13;0.0000;696;0;1.4837;11;2;1;13;0;10;0;674;0;0;0
CATALUNYA;GLOBAL;2020-06-02;2020-06-08;Si;;;358.1692;161.3885;114;6605.6032;4666;0;3.1272;41;0;43;114;0;88;0;2814;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;--;;;0.0000;0.0000;14;0.0000;660;0;1.8838;12;2;1;14;0;12;0;637;0;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;Si;;;394.9771;137.3218;97;6312.5557;4455;4;2.9130;38;0;45;97;0;79;0;2709;3;0;0
CATALUNYA;GLOBAL;2020-06-01;2020-06-07;No;18.5933;0.919567;20.2196;8.3021;643;487.9691;37735;58;1.7758;171;25;27;635;8;618;3;34914;56;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;No;18.131;0.855198;21.2008;8.4829;657;499.3313;38608;65;1.7708;174;20;27;650;7;632;2;35740;63;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;--;;;0.0000;0.0000;14;0.0000;676;0;1.8433;12;3;1;14;0;12;0;651;0;0;0
CATALUNYA;GLOBAL;2020-05-31;2020-06-06;Si;;;407.7183;121.7492;86;6642.4112;4688;4;2.3769;40;1;54;86;0;69;0;2900;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;--;;;0.0000;0.0000;14;0.0000;749;0;1.6620;15;4;1;14;0;12;0;722;0;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;Si;;;433.2007;140.1531;99;7283.7181;5140;5;2.4598;41;1;56;99;0;81;0;3290;3;0;0
CATALUNYA;GLOBAL;2020-05-30;2020-06-05;No;16.7804;0.781499;21.4720;8.9606;694;516.2197;39916;65;1.8117;171;18;24;686;8;669;2;36974;63;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;--;;;0.0000;0.0000;15;0.0000;715;0;2.0349;13;4;0;15;0;14;0;688;0;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;Si;;;499.7380;168.4669;119;7518.7224;5306;5;2.9420;38;1;61;119;0;101;0;3430;3;0;0
CATALUNYA;GLOBAL;2020-05-29;2020-06-04;No;16.7378;0.760316;22.0143;8.9735;695;519.2411;40122;93;1.7486;169;22;31;684;11;648;3;37140;90;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;No;18.0392;0.765971;23.5508;9.3092;721;532.8628;41151;119;1.7621;170;19;36;710;11;671;4;38191;116;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;--;;;0.0000;0.0000;20;0.0000;789;0;2.4934;10;3;0;20;0;19;0;762;0;0;0
CATALUNYA;GLOBAL;2020-05-28;2020-06-03;Si;;;519.5577;169.8826;120;8147.2882;5750;5;3.1840;47;2;61;120;0;118;0;3703;3;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;--;;;0.0000;0.0000;23;0.0000;882;0;2.4504;9;4;0;23;0;21;0;857;0;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;Si;;;615.8245;178.3767;126;8344.0689;5888;6;3.1849;44;2;55;126;0;123;0;3858;4;0;0
CATALUNYA;GLOBAL;2020-05-27;2020-06-02;No;19.067;0.793516;24.0285;9.7353;754;531.9332;41057;141;1.8131;167;21;40;742;12;689;5;38141;137;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;No;21.1251;0.833484;25.3455;10.5358;816;554.4252;42789;151;1.9254;168;28;47;803;13;761;5;39635;149;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;--;;;0.0000;0.0000;25;0.0000;987;0;2.3013;11;3;0;25;0;22;0;956;0;0;0
CATALUNYA;GLOBAL;2020-05-26;2020-06-01;Si;;;648.3854;196.7807;139;9322.3098;6575;10;3.2349;43;3;55;139;0;137;0;4227;8;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;--;;;0.0000;0.0000;26;0.0000;1064;0;2.0388;14;4;0;26;0;21;0;1030;0;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;Si;;;668.2050;257.6553;182;10392.5704;7334;7;3.5534;45;4;60;181;1;169;0;4750;6;0;0
CATALUNYA;GLOBAL;2020-05-25;2020-05-31;No;23.4065;0.865309;27.0498;11.9174;923;594.7224;45918;143;2.0221;170;32;53;902;21;856;4;42388;141;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;No;24.1424;0.891662;27.0756;12.7179;985;602.7018;46524;155;2.1460;169;31;56;964;21;921;4;42952;152;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;--;;;0.0000;0.0000;27;0.0000;1113;0;2.0408;13;3;0;27;0;22;0;1078;0;0;0
CATALUNYA;GLOBAL;2020-05-24;2020-05-30;Si;;;678.1148;285.9691;202;10814.4456;7632;7;3.8321;53;3;58;201;1;189;0;4926;6;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;No;25.7022;0.945217;27.1918;12.5113;969;601.5139;46402;185;2.0820;170;27;67;948;21;892;5;42904;180;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;--;;;0.0000;0.0000;26;0.0000;1127;1;1.9196;10;2;0;26;0;21;0;1093;1;0;0
CATALUNYA;GLOBAL;2020-05-23;2020-05-29;Si;;;683.7776;293.0475;207;11508.1331;8122;7;3.6233;57;3;65;206;1;192;0;5292;7;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;--;;;0.0000;0.0000;25;0.0000;1165;1;1.6799;14;2;0;25;0;19;0;1130;1;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;Si;;;695.1031;331.2711;234;12489.2053;8815;7;3.7625;62;3;66;233;1;211;0;5601;7;0;0
CATALUNYA;GLOBAL;2020-05-22;2020-05-28;No;28.6171;1.05191;27.2047;13.0407;1010;601.3203;46391;181;2.1748;163;29;69;987;23;933;5;42955;176;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;No;30.8994;1.14014;27.1015;14.2415;1103;606.3816;46784;180;2.4061;191;32;77;1077;26;1042;3;43258;174;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;--;;;0.0000;0.0000;19;0.0000;1110;1;1.2104;17;2;0;19;0;13;0;1073;1;0;0
CATALUNYA;GLOBAL;2020-05-21;2020-05-27;Si;;;747.4836;349.6750;247;13468.8619;9506;8;3.7525;63;2;70;246;1;228;0;6068;8;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;--;;;0.0000;0.0000;15;0.0000;1059;1;1.0795;15;1;0;15;0;11;0;1018;1;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;Si;;;818.2680;437.4477;309;14796.7778;10443;9;4.2750;66;2;77;308;1;286;0;6682;8;0;0
CATALUNYA;GLOBAL;2020-05-20;2020-05-26;No;32.5651;1.20103;27.1144;14.2931;1107;610.0098;47061;184;2.3577;206;35;86;1080;27;1027;4;43551;178;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;No;33.5891;1.23644;27.1660;14.8096;1147;618.6864;47729;188;2.4542;215;28;96;1119;28;1082;6;44153;180;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;--;;;0.0000;0.0000;16;0.0000;956;1;1.1957;15;1;0;16;0;11;0;919;1;0;0
CATALUNYA;GLOBAL;2020-05-19;2020-05-25;Si;;;862.1543;451.6046;319;15350.3121;10837;6;4.1134;75;2;80;317;2;296;0;7191;5;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;No;33.8595;1.24461;27.2047;15.1324;1172;623.6186;48121;178;2.4682;227;30;101;1148;24;1097;6;44518;170;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;--;;;0.0000;0.0000;18;0.0000;916;1;1.4756;10;0;1;18;0;13;0;880;1;0;0
CATALUNYA;GLOBAL;2020-05-18;2020-05-24;Si;;;833.8406;410.5497;290;15804.7482;11157;7;3.7502;77;2;70;289;1;278;0;7407;6;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;--;;;0.0000;0.0000;18;0.0000;833;1;1.6209;11;0;1;18;0;13;0;801;1;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;Si;;;836.6719;392.1457;277;15923.6660;11236;12;3.4967;73;2;70;276;1;264;0;7539;11;0;0
CATALUNYA;GLOBAL;2020-05-17;2020-05-23;No;32.8108;1.23;26.6754;14.3577;1112;610.6425;47113;181;2.3879;228;33;107;1087;25;1037;7;43548;173;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;No;31.9329;1.18618;26.9207;14.6805;1137;613.8445;47374;168;2.4782;232;35;107;1109;28;1079;9;43740;162;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;--;;;0.0000;0.0000;17;0.0000;736;0;1.7094;15;0;1;17;0;12;0;702;0;0;0
CATALUNYA;GLOBAL;2020-05-16;2020-05-22;Si;;;890.4681;390.7300;276;15497.5437;10934;13;3.6245;70;2;67;275;1;266;0;7327;12;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;--;;;0.0000;0.0000;17;0.0000;612;0;2.0761;15;0;1;17;0;12;0;578;0;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;Si;;;880.5583;363.8319;257;14597.1657;10296;15;3.5573;74;2;77;256;1;252;0;7070;14;0;0
CATALUNYA;GLOBAL;2020-05-15;2020-05-21;No;29.3531;1.11989;26.2106;14.1640;1097;595.1227;45923;169;2.4626;254;34;114;1072;25;1036;10;42313;163;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;No;26.811;1.09175;24.5579;12.8599;996;582.1336;44936;150;2.2009;247;34;110;970;26;901;12;41338;145;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;--;;;0.0000;0.0000;20;0.0000;526;0;2.8226;14;0;1;20;0;14;0;496;0;0;0
CATALUNYA;GLOBAL;2020-05-14;2020-05-20;Si;;;903.2093;397.8085;281;13812.8742;9743;14;3.8216;80;2;82;280;1;263;0;6869;13;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;Si;;;911.7034;380.8202;269;13763.3251;9707;15;3.5270;82;2;84;266;3;237;1;6734;14;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;No;26.7054;1.08802;24.5450;12.8212;993;568.7571;43906;144;2.2589;261;36;110;963;30;896;15;40191;139;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;--;;;0.0000;0.0000;23;0.0000;489;0;3.2895;15;0;1;23;0;15;0;456;0;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;--;;;0.0000;0.0000;19;0.0000;492;0;2.8139;17;0;2;19;0;13;0;462;0;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;Si;;;969.7467;410.5497;290;13533.9836;9542;18;3.7259;79;1;91;287;3;241;2;6508;14;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;No;26.0287;1.08675;23.9510;12.3564;957;539.9126;41677;139;2.1825;277;44;112;921;36;813;19;37987;135;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;No;25.4409;1.09163;23.3054;12.0723;935;519.9770;40090;182;2.2307;294;39;117;895;40;784;29;36273;173;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;--;;;0.0000;0.0000;19;0.0000;477;0;2.6667;19;0;1;19;0;12;0;450;0;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;Si;;;1046.1939;423.2909;299;13354.1911;9412;21;3.9911;86;0;123;296;3;250;2;6297;17;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;--;;;0.0000;0.0000;17;0.0000;491;0;2.1598;18;0;1;17;0;10;0;463;0;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;Si;;;1057.5194;444.5262;314;12810.5667;9028;21;4.4437;90;0;140;311;3;266;2;6016;15;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;No;25.8905;1.10358;23.4604;12.3176;954;514.3217;39628;206;2.2663;308;42;126;907;47;781;35;35812;194;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;No;25.7327;1.09746;23.4475;12.2402;948;497.8723;38329;231;2.2530;331;43;124;901;47;749;34;34536;218;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;--;;;0.0000;0.0000;18;0.0000;520;0;2.2312;14;0;1;18;0;11;0;493;0;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;Si;;;1116.9783;499.7380;353;12845.9589;9049;25;4.9148;94;1;159;350;3;298;2;6086;18;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;No;25.1256;1.08713;23.1118;12.0465;933;484.3667;37274;240;2.1871;337;48;131;883;50;700;33;33288;227;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;--;;;0.0000;0.0000;18;0.0000;547;0;1.7308;13;0;2;18;0;9;0;520;0;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;Si;;;1160.8647;516.7263;365;13046.9867;9187;29;4.9154;99;2;164;362;3;306;2;6246;20;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;--;;;0.0000;0.0000;17;0.0000;601;0;1.5734;12;2;2;17;0;9;0;572;0;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;Si;;;1228.8177;505.4008;357;13034.2455;9173;34;4.7365;97;2;196;354;3;300;2;6352;24;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;No;24.8938;1.03545;24.0414;11.6979;906;466.4712;35841;287;2.2617;344;50;154;857;49;687;37;31739;273;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;No;24.7973;0.966552;25.6554;11.7237;908;470.1381;36104;308;2.2202;359;45;169;857;51;673;39;31775;294;0;0
